Order_ID,Date,Product_ID,Product_Name,Category,Quantity,Unit_Cost,Unit_Price,Discount,Channel,Region,Skin_Type
YUL-10245,2024-05-01,P001,Deep Sea Hair Mask,Hair,3,12,38,0.1,Olive Young,NYC,Combination
YUL-10246,2025-10-27,P001,Deep Sea Hair Mask,Hair,1,12,38,0.0,Flagship Store,NYC,Dry
YUL-10247,2025-03-27,P001,Deep Sea Hair Mask,Hair,4,12,38,0.2,Sephora,Seoul,Oily
YUL-10248,2025-04-07,P002,Fermented Rice Serum,Skin,4,15,45,0.25,Olive Young,Seoul,Oily
YUL-10249,2024-08-11,P002,Fermented Rice Serum,Skin,2,15,45,0.25,Flagship Store,Seoul,Oily
YUL-10250,2025-01-09,P004,Mugwort Essence,Skin,1,10,32,0.1,Flagship Store,NYC,Dry
YUL-10251,2024-08-09,P005,Ceramide Barrier Cream,Skin,4,14,42,0.0,Sephora,Seoul,Oily
YUL-10252,2024-01-30,P002,Fermented Rice Serum,Skin,3,15,45,0.2,Flagship Store,Seoul,Combination
YUL-10253,2025-10-14,P005,Ceramide Barrier Cream,Skin,3,14,42,0.25,Olive Young,NYC,Sensitive
YUL-10254,2025-02-03,P001,Deep Sea Hair Mask,Hair,1,12,38,0.0,Olive Young,NYC,Combination
YUL-10255,2024-06-08,P001,Deep Sea Hair Mask,Hair,2,12,38,0.1,Olive Young,Seoul,Dry
YUL-10256,2025-08-09,P004,Mugwort Essence,Skin,2,10,32,0.25,Sephora,London,Dry
YUL-10257,2024-07-23,P004,Mugwort Essence,Skin,4,10,32,0.0,Olive Young,Tokyo,Oily
YUL-10258,2025-06-13,P001,Deep Sea Hair Mask,Hair,3,12,38,0.0,Olive Young,NYC,Dry
YUL-10259,2025-06-15,P004,Mugwort Essence,Skin,4,10,32,0.0,Flagship Store,London,Dry
YUL-10260,2025-08-19,P002,Fermented Rice Serum,Skin,4,15,45,0.0,Olive Young,Tokyo,Dry
YUL-10261,2024-09-16,P004,Mugwort Essence,Skin,2,10,32,0.0,Sephora,NYC,Sensitive
YUL-10262,2024-01-07,P003,Scalp Soothing Oil,Hair,4,8,28,0.0,Online,NYC,Dry
YUL-10263,2024-10-23,P002,Fermented Rice Serum,Skin,4,15,45,0.2,Olive Young,London,Sensitive
YUL-10264,2024-05-18,P002,Fermented Rice Serum,Skin,1,15,45,0.0,Online,Seoul,Dry
YUL-10265,2025-04-18,P002,Fermented Rice Serum,Skin,4,15,45,0.0,Online,London,Sensitive
YUL-10266,2025-05-10,P005,Ceramide Barrier Cream,Skin,3,14,42,0.25,Online,Tokyo,Dry
YUL-10267,2025-07-08,P003,Scalp Soothing Oil,Hair,4,8,28,0.25,Flagship Store,London,Combination
YUL-10268,2024-12-20,P003,Scalp Soothing Oil,Hair,3,8,28,0.2,Flagship Store,London,Dry
YUL-10269,2024-04-18,P003,Scalp Soothing Oil,Hair,2,8,28,0.0,Sephora,Tokyo,Dry
YUL-10270,2024-01-05,P005,Ceramide Barrier Cream,Skin,1,14,42,0.2,Online,NYC,Sensitive
YUL-10271,2024-09-30,P002,Fermented Rice Serum,Skin,1,15,45,0.0,Online,Tokyo,Combination
YUL-10272,2024-11-11,P002,Fermented Rice Serum,Skin,2,15,45,0.1,Online,Tokyo,Sensitive
YUL-10273,2025-11-05,P002,Fermented Rice Serum,Skin,4,15,45,0.0,Online,Seoul,Dry
YUL-10274,2025-06-05,P001,Deep Sea Hair Mask,Hair,2,12,38,0.0,Flagship Store,NYC,Sensitive
YUL-10275,2025-04-05,P001,Deep Sea Hair Mask,Hair,3,12,38,0.2,Flagship Store,London,Oily
YUL-10276,2025-11-27,P004,Mugwort Essence,Skin,3,10,32,0.0,Online,Tokyo,Sensitive
YUL-10277,2024-12-18,P004,Mugwort Essence,Skin,1,10,32,0.0,Flagship Store,London,Combination
YUL-10278,2025-06-08,P002,Fermented Rice Serum,Skin,1,15,45,0.1,Olive Young,NYC,Dry
YUL-10279,2024-12-31,P002,Fermented Rice Serum,Skin,4,15,45,0.1,Sephora,Tokyo,Oily
YUL-10280,2025-02-16,P004,Mugwort Essence,Skin,3,10,32,0.0,Sephora,Seoul,Sensitive
YUL-10281,2024-04-22,P001,Deep Sea Hair Mask,Hair,3,12,38,0.0,Online,London,Dry
YUL-10282,2024-05-14,P003,Scalp Soothing Oil,Hair,2,8,28,0.1,Sephora,NYC,Dry
YUL-10283,2025-12-02,P005,Ceramide Barrier Cream,Skin,1,14,42,0.0,Flagship Store,Seoul,Oily
YUL-10284,2024-06-14,P004,Mugwort Essence,Skin,4,10,32,0.0,Sephora,London,Sensitive
YUL-10285,2025-06-18,P005,Ceramide Barrier Cream,Skin,1,14,42,0.0,Online,NYC,Oily
YUL-10286,2024-12-19,P002,Fermented Rice Serum,Skin,3,15,45,0.2,Olive Young,Seoul,Sensitive
YUL-10287,2024-03-22,P003,Scalp Soothing Oil,Hair,1,8,28,0.0,Flagship Store,Seoul,Oily
YUL-10288,2025-04-09,P004,Mugwort Essence,Skin,1,10,32,0.0,Sephora,NYC,Oily
YUL-10289,2024-03-10,P005,Ceramide Barrier Cream,Skin,1,14,42,0.1,Olive Young,NYC,Combination
YUL-10290,2025-01-27,P004,Mugwort Essence,Skin,1,10,32,0.1,Sephora,Tokyo,Combination
YUL-10291,2025-03-22,P001,Deep Sea Hair Mask,Hair,3,12,38,0.0,Olive Young,Tokyo,Sensitive
YUL-10292,2024-08-01,P005,Ceramide Barrier Cream,Skin,4,14,42,0.1,Sephora,NYC,Combination
YUL-10293,2025-11-07,P005,Ceramide Barrier Cream,Skin,1,14,42,0.0,Online,London,Sensitive
YUL-10294,2024-07-25,P005,Ceramide Barrier Cream,Skin,4,14,42,0.0,Olive Young,NYC,Oily
YUL-10295,2025-08-17,P004,Mugwort Essence,Skin,2,10,32,0.2,Olive Young,London,Dry
YUL-10296,2024-01-04,P003,Scalp Soothing Oil,Hair,4,8,28,0.1,Online,Seoul,Sensitive
YUL-10297,2025-03-03,P004,Mugwort Essence,Skin,4,10,32,0.0,Flagship Store,Seoul,Oily
YUL-10298,2024-09-10,P002,Fermented Rice Serum,Skin,1,15,45,0.25,Sephora,Tokyo,Dry
YUL-10299,2025-06-23,P004,Mugwort Essence,Skin,2,10,32,0.0,Olive Young,Seoul,Combination
YUL-10300,2025-08-09,P001,Deep Sea Hair Mask,Hair,3,12,38,0.0,Olive Young,Tokyo,Dry
YUL-10301,2024-10-16,P001,Deep Sea Hair Mask,Hair,1,12,38,0.2,Sephora,Seoul,Sensitive
YUL-10302,2025-12-24,P004,Mugwort Essence,Skin,4,10,32,0.0,Online,Tokyo,Combination
YUL-10303,2025-09-03,P005,Ceramide Barrier Cream,Skin,4,14,42,0.0,Olive Young,London,Sensitive
YUL-10304,2024-09-10,P003,Scalp Soothing Oil,Hair,2,8,28,0.25,Olive Young,NYC,Combination
YUL-10305,2024-06-26,P001,Deep Sea Hair Mask,Hair,2,12,38,0.0,Olive Young,Tokyo,Dry
YUL-10306,2024-07-18,P003,Scalp Soothing Oil,Hair,1,8,28,0.0,Online,London,Oily
YUL-10307,2025-03-07,P004,Mugwort Essence,Skin,1,10,32,0.0,Online,NYC,Oily
YUL-10308,2025-12-30,P003,Scalp Soothing Oil,Hair,4,8,28,0.0,Flagship Store,London,Dry
YUL-10309,2025-07-28,P004,Mugwort Essence,Skin,4,10,32,0.0,Flagship Store,Tokyo,Combination
YUL-10310,2024-07-06,P005,Ceramide Barrier Cream,Skin,1,14,42,0.0,Flagship Store,NYC,Dry
YUL-10311,2024-05-07,P003,Scalp Soothing Oil,Hair,1,8,28,0.0,Flagship Store,NYC,Combination
YUL-10312,2025-12-14,P005,Ceramide Barrier Cream,Skin,4,14,42,0.2,Sephora,Tokyo,Combination
YUL-10313,2025-01-30,P005,Ceramide Barrier Cream,Skin,4,14,42,0.0,Flagship Store,London,Sensitive
YUL-10314,2025-02-15,P002,Fermented Rice Serum,Skin,4,15,45,0.1,Flagship Store,Tokyo,Dry
YUL-10315,2025-04-09,P001,Deep Sea Hair Mask,Hair,3,12,38,0.1,Flagship Store,Seoul,Dry
YUL-10316,2024-05-11,P001,Deep Sea Hair Mask,Hair,3,12,38,0.0,Sephora,Tokyo,Dry
YUL-10317,2025-10-03,P001,Deep Sea Hair Mask,Hair,3,12,38,0.25,Flagship Store,London,Combination
YUL-10318,2025-05-13,P001,Deep Sea Hair Mask,Hair,3,12,38,0.0,Sephora,Tokyo,Sensitive
YUL-10319,2024-04-11,P002,Fermented Rice Serum,Skin,4,15,45,0.1,Olive Young,Seoul,Sensitive
YUL-10320,2025-11-12,P005,Ceramide Barrier Cream,Skin,1,14,42,0.0,Online,NYC,Oily
YUL-10321,2025-01-07,P005,Ceramide Barrier Cream,Skin,2,14,42,0.0,Olive Young,NYC,Oily
YUL-10322,2024-09-17,P005,Ceramide Barrier Cream,Skin,4,14,42,0.2,Sephora,Tokyo,Oily
YUL-10323,2025-11-23,P003,Scalp Soothing Oil,Hair,1,8,28,0.0,Flagship Store,Tokyo,Combination
YUL-10324,2025-09-30,P002,Fermented Rice Serum,Skin,3,15,45,0.2,Olive Young,London,Oily
YUL-10325,2024-12-14,P001,Deep Sea Hair Mask,Hair,3,12,38,0.0,Flagship Store,Seoul,Sensitive
YUL-10326,2024-08-09,P005,Ceramide Barrier Cream,Skin,4,14,42,0.1,Olive Young,NYC,Dry
YUL-10327,2025-08-09,P003,Scalp Soothing Oil,Hair,2,8,28,0.0,Flagship Store,Seoul,Sensitive
YUL-10328,2024-12-03,P001,Deep Sea Hair Mask,Hair,4,12,38,0.1,Olive Young,NYC,Sensitive
YUL-10329,2024-03-23,P002,Fermented Rice Serum,Skin,3,15,45,0.1,Online,NYC,Combination
YUL-10330,2024-09-06,P004,Mugwort Essence,Skin,3,10,32,0.0,Flagship Store,NYC,Sensitive
YUL-10331,2025-08-12,P003,Scalp Soothing Oil,Hair,2,8,28,0.0,Olive Young,London,Sensitive
YUL-10332,2025-09-25,P004,Mugwort Essence,Skin,3,10,32,0.25,Olive Young,NYC,Combination
YUL-10333,2024-03-11,P003,Scalp Soothing Oil,Hair,3,8,28,0.0,Olive Young,London,Dry
YUL-10334,2024-12-14,P005,Ceramide Barrier Cream,Skin,1,14,42,0.25,Flagship Store,NYC,Oily
YUL-10335,2024-10-15,P002,Fermented Rice Serum,Skin,4,15,45,0.0,Olive Young,NYC,Oily
YUL-10336,2025-10-03,P001,Deep Sea Hair Mask,Hair,4,12,38,0.0,Sephora,NYC,Oily
YUL-10337,2024-10-05,P001,Deep Sea Hair Mask,Hair,4,12,38,0.1,Sephora,Seoul,Oily
YUL-10338,2025-03-26,P003,Scalp Soothing Oil,Hair,4,8,28,0.1,Olive Young,NYC,Dry
YUL-10339,2025-10-01,P004,Mugwort Essence,Skin,2,10,32,0.2,Olive Young,NYC,Sensitive
YUL-10340,2024-01-23,P002,Fermented Rice Serum,Skin,4,15,45,0.25,Online,London,Dry
YUL-10341,2024-10-15,P003,Scalp Soothing Oil,Hair,1,8,28,0.0,Online,NYC,Dry
YUL-10342,2024-04-02,P002,Fermented Rice Serum,Skin,4,15,45,0.25,Olive Young,NYC,Dry
YUL-10343,2025-11-30,P002,Fermented Rice Serum,Skin,3,15,45,0.25,Sephora,Tokyo,Dry
YUL-10344,2024-06-12,P003,Scalp Soothing Oil,Hair,1,8,28,0.0,Sephora,Tokyo,Oily
YUL-10345,2024-08-19,P005,Ceramide Barrier Cream,Skin,2,14,42,0.0,Flagship Store,Tokyo,Sensitive
YUL-10346,2025-05-02,P002,Fermented Rice Serum,Skin,2,15,45,0.0,Flagship Store,NYC,Dry
YUL-10347,2024-08-23,P002,Fermented Rice Serum,Skin,4,15,45,0.0,Flagship Store,Seoul,Combination
YUL-10348,2025-08-26,P001,Deep Sea Hair Mask,Hair,4,12,38,0.2,Online,NYC,Sensitive
YUL-10349,2024-03-27,P001,Deep Sea Hair Mask,Hair,4,12,38,0.2,Flagship Store,NYC,Oily
YUL-10350,2025-06-23,P004,Mugwort Essence,Skin,1,10,32,0.25,Flagship Store,NYC,Oily
YUL-10351,2024-10-31,P002,Fermented Rice Serum,Skin,4,15,45,0.2,Olive Young,Seoul,Sensitive
YUL-10352,2025-07-01,P002,Fermented Rice Serum,Skin,3,15,45,0.2,Olive Young,Tokyo,Combination
YUL-10353,2024-11-11,P001,Deep Sea Hair Mask,Hair,1,12,38,0.0,Sephora,Seoul,Dry
YUL-10354,2025-05-01,P001,Deep Sea Hair Mask,Hair,3,12,38,0.0,Sephora,Tokyo,Combination
YUL-10355,2024-07-07,P003,Scalp Soothing Oil,Hair,3,8,28,0.25,Olive Young,Seoul,Sensitive
YUL-10356,2025-03-06,P001,Deep Sea Hair Mask,Hair,4,12,38,0.25,Sephora,London,Dry
YUL-10357,2025-07-04,P004,Mugwort Essence,Skin,1,10,32,0.0,Sephora,Tokyo,Sensitive
YUL-10358,2025-09-29,P003,Scalp Soothing Oil,Hair,4,8,28,0.0,Flagship Store,NYC,Oily
YUL-10359,2024-07-11,P003,Scalp Soothing Oil,Hair,1,8,28,0.0,Flagship Store,London,Combination
YUL-10360,2024-07-03,P005,Ceramide Barrier Cream,Skin,4,14,42,0.0,Sephora,Tokyo,Combination
YUL-10361,2025-11-02,P005,Ceramide Barrier Cream,Skin,2,14,42,0.1,Olive Young,London,Combination
YUL-10362,2025-11-08,P005,Ceramide Barrier Cream,Skin,2,14,42,0.0,Flagship Store,Seoul,Dry
YUL-10363,2025-05-29,P003,Scalp Soothing Oil,Hair,3,8,28,0.25,Online,London,Oily
YUL-10364,2024-01-17,P004,Mugwort Essence,Skin,2,10,32,0.0,Olive Young,Tokyo,Sensitive
YUL-10365,2024-11-24,P003,Scalp Soothing Oil,Hair,3,8,28,0.0,Sephora,Seoul,Sensitive
YUL-10366,2024-12-22,P004,Mugwort Essence,Skin,3,10,32,0.2,Flagship Store,London,Dry
YUL-10367,2024-08-07,P005,Ceramide Barrier Cream,Skin,2,14,42,0.1,Olive Young,London,Dry
YUL-10368,2025-04-02,P002,Fermented Rice Serum,Skin,1,15,45,0.0,Olive Young,NYC,Combination
YUL-10369,2024-05-08,P001,Deep Sea Hair Mask,Hair,3,12,38,0.1,Flagship Store,Tokyo,Oily
YUL-10370,2025-11-16,P001,Deep Sea Hair Mask,Hair,4,12,38,0.1,Flagship Store,Seoul,Sensitive
YUL-10371,2025-06-20,P001,Deep Sea Hair Mask,Hair,3,12,38,0.25,Flagship Store,London,Dry
YUL-10372,2024-09-14,P002,Fermented Rice Serum,Skin,4,15,45,0.2,Sephora,NYC,Oily
YUL-10373,2024-01-31,P001,Deep Sea Hair Mask,Hair,4,12,38,0.2,Online,London,Dry
YUL-10374,2025-08-17,P005,Ceramide Barrier Cream,Skin,4,14,42,0.0,Sephora,London,Dry
YUL-10375,2024-07-24,P003,Scalp Soothing Oil,Hair,2,8,28,0.0,Olive Young,London,Dry
YUL-10376,2025-08-28,P003,Scalp Soothing Oil,Hair,4,8,28,0.25,Sephora,Seoul,Combination
YUL-10377,2025-03-12,P002,Fermented Rice Serum,Skin,3,15,45,0.25,Online,NYC,Oily
YUL-10378,2024-07-12,P004,Mugwort Essence,Skin,4,10,32,0.1,Olive Young,London,Combination
YUL-10379,2025-01-09,P005,Ceramide Barrier Cream,Skin,2,14,42,0.25,Online,Tokyo,Sensitive
YUL-10380,2024-04-04,P004,Mugwort Essence,Skin,4,10,32,0.25,Olive Young,Seoul,Combination
YUL-10381,2024-10-26,P005,Ceramide Barrier Cream,Skin,4,14,42,0.25,Sephora,Tokyo,Sensitive
YUL-10382,2024-02-01,P004,Mugwort Essence,Skin,3,10,32,0.0,Olive Young,Seoul,Dry
YUL-10383,2024-02-13,P001,Deep Sea Hair Mask,Hair,1,12,38,0.0,Sephora,London,Oily
YUL-10384,2025-08-11,P003,Scalp Soothing Oil,Hair,4,8,28,0.0,Olive Young,Tokyo,Oily
YUL-10385,2025-10-24,P004,Mugwort Essence,Skin,4,10,32,0.2,Online,NYC,Combination
YUL-10386,2024-03-21,P005,Ceramide Barrier Cream,Skin,2,14,42,0.0,Flagship Store,Tokyo,Sensitive
YUL-10387,2024-02-24,P004,Mugwort Essence,Skin,4,10,32,0.25,Online,Tokyo,Dry
YUL-10388,2025-06-08,P005,Ceramide Barrier Cream,Skin,3,14,42,0.2,Sephora,London,Sensitive
YUL-10389,2024-11-07,P001,Deep Sea Hair Mask,Hair,3,12,38,0.0,Olive Young,Seoul,Combination
YUL-10390,2025-06-21,P002,Fermented Rice Serum,Skin,4,15,45,0.0,Olive Young,London,Dry
YUL-10391,2025-11-05,P001,Deep Sea Hair Mask,Hair,4,12,38,0.1,Flagship Store,NYC,Oily
YUL-10392,2025-03-25,P003,Scalp Soothing Oil,Hair,2,8,28,0.25,Online,NYC,Combination
YUL-10393,2025-05-01,P005,Ceramide Barrier Cream,Skin,1,14,42,0.1,Flagship Store,Seoul,Combination
YUL-10394,2025-06-30,P002,Fermented Rice Serum,Skin,4,15,45,0.1,Sephora,Seoul,Oily
YUL-10395,2024-04-29,P004,Mugwort Essence,Skin,1,10,32,0.25,Sephora,Tokyo,Oily
YUL-10396,2025-12-05,P001,Deep Sea Hair Mask,Hair,4,12,38,0.0,Flagship Store,NYC,Sensitive
YUL-10397,2024-12-15,P003,Scalp Soothing Oil,Hair,3,8,28,0.0,Flagship Store,London,Dry
YUL-10398,2025-03-13,P002,Fermented Rice Serum,Skin,2,15,45,0.0,Olive Young,London,Dry
YUL-10399,2024-04-16,P002,Fermented Rice Serum,Skin,2,15,45,0.1,Online,London,Combination
YUL-10400,2024-12-07,P003,Scalp Soothing Oil,Hair,1,8,28,0.0,Flagship Store,NYC,Combination
YUL-10401,2024-01-12,P002,Fermented Rice Serum,Skin,2,15,45,0.1,Olive Young,London,Combination
YUL-10402,2025-01-04,P001,Deep Sea Hair Mask,Hair,2,12,38,0.25,Sephora,NYC,Combination
YUL-10403,2025-03-14,P005,Ceramide Barrier Cream,Skin,3,14,42,0.25,Online,NYC,Sensitive
YUL-10404,2025-11-09,P002,Fermented Rice Serum,Skin,1,15,45,0.0,Online,London,Combination
YUL-10405,2025-04-14,P003,Scalp Soothing Oil,Hair,2,8,28,0.25,Sephora,Seoul,Combination
YUL-10406,2024-09-14,P003,Scalp Soothing Oil,Hair,4,8,28,0.0,Olive Young,Seoul,Oily
YUL-10407,2025-11-01,P004,Mugwort Essence,Skin,3,10,32,0.2,Sephora,NYC,Sensitive
YUL-10408,2025-09-30,P005,Ceramide Barrier Cream,Skin,1,14,42,0.2,Online,London,Oily
YUL-10409,2024-12-21,P002,Fermented Rice Serum,Skin,2,15,45,0.2,Online,NYC,Dry
YUL-10410,2024-03-23,P004,Mugwort Essence,Skin,1,10,32,0.1,Flagship Store,Tokyo,Oily
YUL-10411,2025-08-09,P003,Scalp Soothing Oil,Hair,1,8,28,0.0,Flagship Store,NYC,Sensitive
YUL-10412,2025-09-17,P001,Deep Sea Hair Mask,Hair,3,12,38,0.0,Flagship Store,Seoul,Dry
YUL-10413,2024-11-17,P004,Mugwort Essence,Skin,1,10,32,0.1,Sephora,Tokyo,Oily
YUL-10414,2024-06-17,P005,Ceramide Barrier Cream,Skin,3,14,42,0.0,Olive Young,NYC,Combination
YUL-10415,2024-06-24,P002,Fermented Rice Serum,Skin,4,15,45,0.0,Flagship Store,Seoul,Dry
YUL-10416,2025-03-21,P001,Deep Sea Hair Mask,Hair,4,12,38,0.0,Sephora,Seoul,Sensitive
YUL-10417,2025-10-21,P001,Deep Sea Hair Mask,Hair,4,12,38,0.1,Online,London,Combination
YUL-10418,2025-01-15,P005,Ceramide Barrier Cream,Skin,1,14,42,0.0,Sephora,Seoul,Sensitive
YUL-10419,2025-01-25,P005,Ceramide Barrier Cream,Skin,2,14,42,0.0,Flagship Store,London,Combination
YUL-10420,2024-05-23,P003,Scalp Soothing Oil,Hair,2,8,28,0.0,Sephora,NYC,Oily
YUL-10421,2025-12-08,P001,Deep Sea Hair Mask,Hair,3,12,38,0.0,Sephora,Seoul,Sensitive
YUL-10422,2024-12-14,P001,Deep Sea Hair Mask,Hair,4,12,38,0.2,Sephora,Tokyo,Sensitive
YUL-10423,2025-06-08,P002,Fermented Rice Serum,Skin,4,15,45,0.1,Flagship Store,Tokyo,Dry
YUL-10424,2024-03-30,P002,Fermented Rice Serum,Skin,2,15,45,0.0,Flagship Store,NYC,Dry
YUL-10425,2025-02-06,P003,Scalp Soothing Oil,Hair,3,8,28,0.25,Flagship Store,London,Combination
YUL-10426,2024-12-15,P002,Fermented Rice Serum,Skin,3,15,45,0.0,Flagship Store,Tokyo,Combination
YUL-10427,2025-07-05,P005,Ceramide Barrier Cream,Skin,2,14,42,0.1,Sephora,Seoul,Oily
YUL-10428,2024-09-23,P005,Ceramide Barrier Cream,Skin,2,14,42,0.0,Olive Young,London,Combination
YUL-10429,2024-07-23,P003,Scalp Soothing Oil,Hair,3,8,28,0.25,Olive Young,London,Oily
YUL-10430,2025-04-10,P001,Deep Sea Hair Mask,Hair,3,12,38,0.0,Flagship Store,Tokyo,Dry
YUL-10431,2024-02-13,P004,Mugwort Essence,Skin,3,10,32,0.2,Flagship Store,London,Oily
YUL-10432,2024-02-21,P004,Mugwort Essence,Skin,2,10,32,0.0,Online,Tokyo,Combination
YUL-10433,2025-06-10,P002,Fermented Rice Serum,Skin,3,15,45,0.2,Online,Tokyo,Dry
YUL-10434,2024-03-20,P001,Deep Sea Hair Mask,Hair,3,12,38,0.2,Sephora,Seoul,Sensitive
YUL-10435,2025-08-13,P005,Ceramide Barrier Cream,Skin,2,14,42,0.0,Online,Tokyo,Oily
YUL-10436,2024-04-04,P005,Ceramide Barrier Cream,Skin,4,14,42,0.2,Online,Seoul,Oily
YUL-10437,2024-10-19,P003,Scalp Soothing Oil,Hair,2,8,28,0.2,Olive Young,Seoul,Dry
YUL-10438,2025-02-17,P005,Ceramide Barrier Cream,Skin,1,14,42,0.0,Online,Seoul,Combination
YUL-10439,2025-11-25,P004,Mugwort Essence,Skin,4,10,32,0.0,Flagship Store,Seoul,Combination
YUL-10440,2025-05-30,P003,Scalp Soothing Oil,Hair,3,8,28,0.0,Flagship Store,London,Combination
YUL-10441,2025-10-31,P001,Deep Sea Hair Mask,Hair,1,12,38,0.0,Flagship Store,Seoul,Oily
YUL-10442,2024-12-31,P002,Fermented Rice Serum,Skin,1,15,45,0.0,Online,Tokyo,Combination
YUL-10443,2024-12-18,P005,Ceramide Barrier Cream,Skin,1,14,42,0.1,Flagship Store,Tokyo,Sensitive
YUL-10444,2025-05-15,P001,Deep Sea Hair Mask,Hair,2,12,38,0.1,Sephora,Tokyo,Combination
YUL-10445,2024-09-04,P004,Mugwort Essence,Skin,2,10,32,0.1,Olive Young,London,Sensitive
YUL-10446,2025-04-22,P001,Deep Sea Hair Mask,Hair,4,12,38,0.25,Sephora,Tokyo,Combination
YUL-10447,2024-08-03,P005,Ceramide Barrier Cream,Skin,2,14,42,0.0,Sephora,Tokyo,Sensitive
YUL-10448,2024-01-06,P005,Ceramide Barrier Cream,Skin,1,14,42,0.25,Olive Young,London,Sensitive
YUL-10449,2024-04-17,P005,Ceramide Barrier Cream,Skin,1,14,42,0.1,Olive Young,London,Combination
YUL-10450,2024-02-12,P001,Deep Sea Hair Mask,Hair,2,12,38,0.0,Olive Young,Tokyo,Dry
YUL-10451,2025-05-06,P002,Fermented Rice Serum,Skin,4,15,45,0.25,Flagship Store,Seoul,Combination
YUL-10452,2024-05-22,P003,Scalp Soothing Oil,Hair,1,8,28,0.0,Sephora,NYC,Oily
YUL-10453,2025-09-04,P005,Ceramide Barrier Cream,Skin,1,14,42,0.1,Olive Young,Seoul,Oily
YUL-10454,2025-11-04,P005,Ceramide Barrier Cream,Skin,3,14,42,0.25,Olive Young,Tokyo,Dry
YUL-10455,2025-07-13,P001,Deep Sea Hair Mask,Hair,4,12,38,0.0,Online,London,Sensitive
YUL-10456,2024-03-21,P003,Scalp Soothing Oil,Hair,3,8,28,0.25,Online,Tokyo,Dry
YUL-10457,2025-05-31,P002,Fermented Rice Serum,Skin,1,15,45,0.2,Flagship Store,Tokyo,Combination
YUL-10458,2025-03-09,P005,Ceramide Barrier Cream,Skin,3,14,42,0.1,Flagship Store,London,Oily
YUL-10459,2024-07-07,P004,Mugwort Essence,Skin,4,10,32,0.0,Sephora,Seoul,Sensitive
YUL-10460,2025-04-14,P005,Ceramide Barrier Cream,Skin,4,14,42,0.0,Flagship Store,Tokyo,Sensitive
YUL-10461,2025-05-05,P004,Mugwort Essence,Skin,2,10,32,0.25,Flagship Store,NYC,Sensitive
YUL-10462,2024-06-07,P004,Mugwort Essence,Skin,4,10,32,0.0,Olive Young,NYC,Dry
YUL-10463,2024-07-02,P001,Deep Sea Hair Mask,Hair,3,12,38,0.0,Olive Young,NYC,Combination
YUL-10464,2025-05-26,P004,Mugwort Essence,Skin,1,10,32,0.0,Online,Tokyo,Combination
YUL-10465,2025-05-31,P001,Deep Sea Hair Mask,Hair,4,12,38,0.1,Sephora,Tokyo,Combination
YUL-10466,2024-06-22,P003,Scalp Soothing Oil,Hair,3,8,28,0.1,Sephora,Seoul,Sensitive
YUL-10467,2025-08-23,P004,Mugwort Essence,Skin,1,10,32,0.1,Sephora,NYC,Sensitive
YUL-10468,2025-10-04,P002,Fermented Rice Serum,Skin,4,15,45,0.0,Sephora,NYC,Combination
YUL-10469,2024-12-05,P003,Scalp Soothing Oil,Hair,4,8,28,0.0,Sephora,London,Oily
YUL-10470,2024-05-10,P003,Scalp Soothing Oil,Hair,2,8,28,0.1,Olive Young,Tokyo,Sensitive
YUL-10471,2024-04-09,P002,Fermented Rice Serum,Skin,4,15,45,0.25,Online,Seoul,Combination
YUL-10472,2024-11-12,P002,Fermented Rice Serum,Skin,4,15,45,0.25,Flagship Store,London,Sensitive
YUL-10473,2025-11-01,P005,Ceramide Barrier Cream,Skin,4,14,42,0.1,Olive Young,Tokyo,Combination
YUL-10474,2025-04-07,P002,Fermented Rice Serum,Skin,1,15,45,0.0,Olive Young,NYC,Combination
YUL-10475,2025-03-18,P004,Mugwort Essence,Skin,3,10,32,0.1,Flagship Store,Seoul,Combination
YUL-10476,2025-06-12,P003,Scalp Soothing Oil,Hair,1,8,28,0.25,Olive Young,London,Dry
YUL-10477,2025-10-10,P002,Fermented Rice Serum,Skin,2,15,45,0.1,Online,Seoul,Dry
YUL-10478,2024-07-03,P002,Fermented Rice Serum,Skin,1,15,45,0.0,Sephora,Seoul,Dry
YUL-10479,2024-12-09,P002,Fermented Rice Serum,Skin,1,15,45,0.2,Olive Young,NYC,Dry
YUL-10480,2024-05-06,P005,Ceramide Barrier Cream,Skin,1,14,42,0.2,Olive Young,Tokyo,Sensitive
YUL-10481,2024-06-18,P004,Mugwort Essence,Skin,3,10,32,0.2,Sephora,London,Combination
YUL-10482,2024-09-26,P004,Mugwort Essence,Skin,2,10,32,0.1,Flagship Store,Tokyo,Combination
YUL-10483,2025-07-29,P003,Scalp Soothing Oil,Hair,1,8,28,0.25,Flagship Store,NYC,Oily
YUL-10484,2025-03-25,P001,Deep Sea Hair Mask,Hair,1,12,38,0.0,Flagship Store,London,Dry
YUL-10485,2025-02-01,P005,Ceramide Barrier Cream,Skin,3,14,42,0.1,Online,London,Oily
YUL-10486,2025-09-18,P003,Scalp Soothing Oil,Hair,1,8,28,0.2,Online,Tokyo,Combination
YUL-10487,2025-04-12,P001,Deep Sea Hair Mask,Hair,1,12,38,0.2,Olive Young,NYC,Oily
YUL-10488,2024-07-15,P005,Ceramide Barrier Cream,Skin,3,14,42,0.0,Online,London,Combination
YUL-10489,2024-11-04,P002,Fermented Rice Serum,Skin,2,15,45,0.0,Olive Young,London,Sensitive
